epoch,step,train_loss_epoch,train_loss_step,val_loss
11,10999,,98.03221893310547,
11,11049,,102.13908386230469,
11,11099,,95.56605529785156,
11,11149,,94.08692932128906,
11,11199,,95.98124694824219,
11,11249,,94.97718811035156,
11,11255,,,94.7442626953125
11,11255,95.2351303100586,,
12,11299,,94.0152359008789,
12,11349,,95.62684631347656,
12,11399,,96.04296112060547,
12,11449,,94.02064514160156,
12,11499,,93.21185302734375,
12,11549,,95.41529846191406,
12,11599,,97.61466979980469,
12,11649,,86.31432342529297,
12,11699,,92.72525787353516,
12,11749,,92.7977294921875,
12,11799,,97.45097351074219,
12,11849,,96.35745239257812,
12,11899,,96.09004211425781,
12,11949,,94.18607330322266,
12,11999,,91.59347534179688,
12,12049,,97.63192749023438,
12,12099,,93.85528564453125,
12,12149,,98.01118469238281,
12,12193,,,94.559814453125
12,12193,94.95555114746094,,
13,12199,,89.8988037109375,
13,12249,,93.99634552001953,
13,12299,,97.58931732177734,
13,12349,,95.44996643066406,
13,12399,,96.51444244384766,
13,12449,,98.49446868896484,
13,12499,,96.10006713867188,
13,12549,,91.95556640625,
13,12599,,97.29045104980469,
13,12649,,98.93890380859375,
13,12699,,93.73888397216797,
13,12749,,97.34071350097656,
13,12799,,97.56096649169922,
13,12849,,87.16634368896484,
13,12899,,91.53511810302734,
13,12949,,87.65354919433594,
13,12999,,101.77702331542969,
13,13049,,99.61274719238281,
13,13099,,99.05119323730469,
13,13131,,,94.20912170410156
13,13131,94.67546081542969,,
14,13149,,91.75662231445312,
14,13199,,100.03977966308594,
14,13249,,94.88796997070312,
14,13299,,92.2001724243164,
14,13349,,97.192626953125,
14,13399,,93.9172592163086,
14,13449,,92.58000946044922,
14,13499,,96.66365814208984,
14,13549,,91.25314331054688,
14,13599,,93.6707763671875,
14,13649,,95.56875610351562,
14,13699,,97.54843139648438,
14,13749,,95.84793090820312,
14,13799,,92.241943359375,
14,13849,,90.99654388427734,
14,13899,,95.5933837890625,
14,13949,,93.84344482421875,
14,13999,,95.19100189208984,
14,14049,,94.87197875976562,
14,14069,,,93.99061584472656
14,14069,94.3748779296875,,
15,14099,,96.39692687988281,
15,14149,,92.10002899169922,
15,14199,,86.18376922607422,
15,14249,,95.6025390625,
15,14299,,94.67203521728516,
15,14349,,98.41787719726562,
15,14399,,96.135986328125,
15,14449,,90.0752944946289,
15,14499,,93.32604217529297,
15,14549,,93.74190521240234,
15,14599,,90.77920532226562,
15,14649,,99.736572265625,
15,14699,,96.45995330810547,
15,14749,,90.38225555419922,
15,14799,,91.95980072021484,
15,14849,,97.35489654541016,
15,14899,,91.0530776977539,
15,14949,,92.81826782226562,
15,14999,,95.44707489013672,
15,15007,,,93.71805572509766
15,15007,94.22368621826172,,
16,15049,,90.84180450439453,
16,15099,,96.07054901123047,
16,15149,,100.14907836914062,
16,15199,,91.11173248291016,
16,15249,,93.98939514160156,
16,15299,,95.75775146484375,
16,15349,,95.05792236328125,
16,15399,,94.75994873046875,
16,15449,,94.63737487792969,
16,15499,,96.41368865966797,
16,15549,,96.32374572753906,
16,15599,,96.16041564941406,
16,15649,,97.3375015258789,
16,15699,,94.96273803710938,
16,15749,,90.59214782714844,
16,15799,,96.11431884765625,
16,15849,,90.34601593017578,
16,15899,,93.08988952636719,
16,15945,,,93.70574188232422
16,15945,94.01744842529297,,
17,15949,,90.20547485351562,
17,15999,,91.42497253417969,
17,16049,,98.23861694335938,
17,16099,,94.36672973632812,
17,16149,,94.56420135498047,
17,16199,,93.51884460449219,
17,16249,,91.44197082519531,
17,16299,,87.09588623046875,
17,16349,,91.16569519042969,
17,16399,,97.59529113769531,
17,16449,,94.91940307617188,
17,16499,,94.03654479980469,
17,16549,,96.71687316894531,
17,16599,,93.93099975585938,
17,16649,,96.1115493774414,
17,16699,,92.47208404541016,
17,16749,,90.93570709228516,
17,16799,,91.95511627197266,
17,16849,,95.99960327148438,
17,16883,,,93.45867156982422
17,16883,93.82515716552734,,
18,16899,,96.29229736328125,
18,16949,,93.5264892578125,
18,16999,,94.25751495361328,
18,17049,,93.74604797363281,
18,17099,,90.87176513671875,
18,17149,,90.81069946289062,
18,17199,,97.2291488647461,
18,17249,,93.43803405761719,
18,17299,,92.57437133789062,
18,17349,,93.11338806152344,
18,17399,,94.0461196899414,
18,17449,,92.77706909179688,
18,17499,,98.59783172607422,
18,17549,,94.982177734375,
18,17599,,96.50173950195312,
18,17649,,96.0729751586914,
18,17699,,97.17587280273438,
18,17749,,91.16107177734375,
18,17799,,87.16377258300781,
18,17821,,,93.19010162353516
18,17821,93.6720199584961,,
19,17849,,93.82141876220703,
19,17899,,93.90365600585938,
19,17949,,96.02635955810547,
19,17999,,91.76992797851562,
19,18049,,94.8834457397461,
19,18099,,96.26898193359375,
19,18149,,91.64176177978516,
19,18199,,84.66529083251953,
19,18249,,91.53653717041016,
19,18299,,92.58761596679688,
19,18349,,93.69620513916016,
19,18399,,94.3494644165039,
19,18449,,95.02742004394531,
19,18499,,99.56007385253906,
19,18549,,94.73809814453125,
19,18599,,99.68108367919922,
19,18649,,96.4184799194336,
19,18699,,92.54348754882812,
19,18749,,90.41242218017578,
19,18759,,,93.18417358398438
19,18759,93.50325775146484,,
20,18799,,92.5727767944336,
20,18849,,91.88101959228516,
20,18899,,93.05682373046875,
20,18949,,95.46338653564453,
20,18999,,95.80684661865234,
20,19049,,89.45401000976562,
20,19099,,91.26292419433594,
20,19149,,93.0234375,
20,19199,,99.62618255615234,
20,19249,,92.84925842285156,
20,19299,,98.15487670898438,
20,19349,,91.35831451416016,
20,19399,,96.38597106933594,
20,19449,,91.19778442382812,
20,19499,,88.99817657470703,
20,19549,,94.58810424804688,
20,19599,,96.55967712402344,
20,19649,,94.48950958251953,
20,19697,,,93.09093475341797
20,19697,93.33193969726562,,
21,19699,,99.19369506835938,
21,19749,,87.45540618896484,
21,19799,,84.10111999511719,
21,19849,,95.66584777832031,
21,19899,,94.50772857666016,
21,19949,,90.09457397460938,
21,19999,,95.43150329589844,
21,20049,,92.47040557861328,
21,20099,,92.89424896240234,
21,20149,,91.2768783569336,
21,20199,,92.09207916259766,
21,20249,,96.32548522949219,
21,20299,,91.78170013427734,
21,20349,,91.29296875,
21,20399,,95.04595947265625,
21,20449,,88.93953704833984,
21,20499,,89.74620819091797,
21,20549,,96.5256118774414,
21,20599,,91.81365966796875,
21,20635,,,92.71581268310547
21,20635,93.20775604248047,,
22,20649,,96.83104705810547,
22,20699,,85.72673797607422,
22,20749,,95.02973175048828,
22,20799,,92.42066955566406,
22,20849,,94.1795654296875,
22,20899,,88.74189758300781,
22,20949,,96.349609375,
22,20999,,88.80998229980469,
22,21049,,100.41813659667969,
22,21099,,90.0721664428711,
22,21149,,97.031494140625,
22,21199,,91.15167236328125,
22,21249,,92.61488342285156,
22,21299,,99.61779022216797,
22,21349,,94.83903503417969,
22,21399,,97.0361328125,
22,21449,,92.88414001464844,
22,21499,,97.56285095214844,
22,21549,,90.39154052734375,
22,21573,,,92.86785125732422
22,21573,93.11712646484375,,
23,21599,,91.27130126953125,
23,21649,,92.75074768066406,
23,21699,,87.57040405273438,
23,21749,,95.22483825683594,
23,21799,,94.87332153320312,
23,21849,,105.74927520751953,
23,21899,,96.32170867919922,
23,21949,,89.22666931152344,
23,21999,,95.7386245727539,
23,22049,,92.45767974853516,
23,22099,,97.06783294677734,
23,22149,,89.77944946289062,
23,22199,,92.98779296875,
23,22249,,91.18868255615234,
23,22299,,95.35222625732422,
23,22349,,92.70964050292969,
23,22399,,92.22211456298828,
23,22449,,93.75260162353516,
23,22499,,93.58744049072266,
23,22511,,,92.82199096679688
23,22511,92.98015594482422,,
24,22549,,86.55657196044922,
24,22599,,89.37769317626953,
24,22649,,87.83363342285156,
24,22699,,93.37838745117188,
24,22749,,87.96856689453125,
24,22799,,86.87510681152344,
24,22849,,90.2501449584961,
24,22899,,94.38690948486328,
24,22949,,93.65955352783203,
24,22999,,94.04887390136719,
24,23049,,94.8128662109375,
24,23099,,91.61690521240234,
24,23149,,93.32756805419922,
24,23199,,95.76625061035156,
24,23249,,90.2796630859375,
24,23299,,98.36136627197266,
24,23349,,91.08099365234375,
24,23399,,95.50216674804688,
24,23449,,95.39817810058594,
24,23449,,,92.7903060913086
24,23449,92.87423706054688,,
25,23499,,94.15251922607422,
25,23549,,91.79782104492188,
25,23599,,93.15657806396484,
25,23649,,94.26415252685547,
25,23699,,88.86144256591797,
25,23749,,88.72517395019531,
25,23799,,95.69900512695312,
25,23849,,91.82388305664062,
25,23899,,92.26641082763672,
25,23949,,88.23822784423828,
25,23999,,89.24473571777344,
25,24049,,90.5565414428711,
25,24099,,90.08570861816406,
25,24149,,94.38522338867188,
25,24199,,95.57440948486328,
25,24249,,94.35919189453125,
25,24299,,91.74870300292969,
25,24349,,91.11542510986328,
25,24387,,,92.74563598632812
25,24387,92.75700378417969,,
26,24399,,97.71920013427734,
26,24449,,90.75968933105469,
26,24499,,92.83045196533203,
26,24549,,84.0316162109375,
26,24599,,87.96576690673828,
26,24649,,92.66152954101562,
26,24699,,94.71453094482422,
26,24749,,92.99298858642578,
26,24799,,91.2372055053711,
26,24849,,93.53093719482422,
26,24899,,92.51500701904297,
26,24949,,97.779296875,
26,24999,,92.41151428222656,
26,25049,,91.33824157714844,
26,25099,,85.28985595703125,
26,25149,,98.07511138916016,
26,25199,,91.6755142211914,
26,25249,,96.02652740478516,
26,25299,,94.99335479736328,
26,25325,,,92.29399108886719
26,25325,92.67523956298828,,
27,25349,,87.27888488769531,
27,25399,,88.38414001464844,
27,25449,,92.59671020507812,
27,25499,,95.38681030273438,
27,25549,,92.84434509277344,
27,25599,,93.99577331542969,
27,25649,,91.30757141113281,
27,25699,,87.68800354003906,
27,25749,,97.71942138671875,
27,25799,,94.4610595703125,
27,25849,,87.7830810546875,
27,25899,,89.8013916015625,
27,25949,,94.73231506347656,
27,25999,,91.4525146484375,
27,26049,,97.52569580078125,
27,26099,,88.09259796142578,
27,26149,,90.88176727294922,
27,26199,,92.65925598144531,
27,26249,,93.71381378173828,
27,26263,,,92.38339233398438
27,26263,92.56460571289062,,
28,26299,,90.20580291748047,
28,26349,,87.85658264160156,
28,26399,,94.03822326660156,
28,26449,,90.18171691894531,
28,26499,,94.75920867919922,
28,26549,,89.02755737304688,
28,26599,,92.34501647949219,
28,26649,,93.53839874267578,
28,26699,,94.3311767578125,
28,26749,,95.94035339355469,
28,26799,,91.42869567871094,
28,26849,,87.41075134277344,
28,26899,,88.09150695800781,
28,26949,,88.40066528320312,
28,26999,,87.83940124511719,
28,27049,,91.97805786132812,
28,27099,,86.77742767333984,
28,27149,,93.3076171875,
28,27199,,89.09349060058594,
28,27201,,,92.54808807373047
28,27201,92.46378326416016,,
29,27249,,94.02397155761719,
29,27299,,93.21833038330078,
29,27349,,92.54270935058594,
29,27399,,93.73118591308594,
29,27449,,90.73783874511719,
29,27499,,94.10608673095703,
29,27549,,83.684814453125,
29,27599,,93.52516174316406,
29,27649,,94.194091796875,
29,27699,,96.72367858886719,
29,27749,,93.54692077636719,
29,27799,,87.51547241210938,
29,27849,,90.5986099243164,
29,27899,,95.42581176757812,
29,27949,,93.38407897949219,
29,27999,,93.06271362304688,
29,28049,,95.01849365234375,
29,28099,,94.66580200195312,
29,28139,,,92.42102813720703
29,28139,92.42494201660156,,
